Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
192,13,12,-1.2269989627241158,-1.4837332177013387,-0.5881922760788924,-1.0091124250058203,-1.013229818232551,-0.6549381921969063,-0.45779243835195843,-1.3996371170647683,0
24,13,12,0.02416838255293486,-0.3768826263538277,0.18991702851996675,-0.14522027107565996,-0.23787053584536016,0.27011575158403467,0.4062114086839164,-1.3996371170647683,0
518,3,12,-0.9600832623983451,-1.4837332177013387,-0.7438141369986642,-1.1473351696346459,-0.7030861052776747,-0.8029468232018568,0.7518129474982664,-1.3996371170647683,0
550,3,12,0.41620081740641074,-0.3768826263538277,0.3455388894397386,-0.6289998772765497,0.5374887465418308,0.3071179093352723,1.4430160251269664,-1.3996371170647683,0
587,10,12,-1.1269055751019519,-0.8196228628928321,-0.12132669331957689,0.4076707074396426,-1.6335172441423038,-1.5429899782266097,-0.9761947465734834,-1.3996371170647683,0
588,10,12,0.12426177017509892,0.28722772845467903,0.6567826112792823,1.271562861369803,-0.8581579617551128,-0.6179360344456687,-0.11219089953760847,-1.3996371170647683,0
474,13,12,-1.3354334659814604,-0.5982527446233299,-0.9928091144702991,-0.732666935748169,-1.013229818232551,-1.1729684007142331,-0.9416345926920483,-1.3996371170647683,0
476,13,12,-0.5847330588152299,0.06585761018517679,-0.5259435317109836,-0.2143316433900728,-0.5480142488002365,-0.6179360344456687,-0.4232322844705234,-1.3996371170647683,0
473,13,10,0.5830231301100175,0.9513380832631857,0.4077876338076473,0.47678207975405545,0.07227317710951618,0.4921286980914605,0.26797079315817646,-1.3996371170647683,0
475,13,12,-1.352115697251821,-0.9967189575084339,-0.6815653926307554,-1.1473351696346459,-1.013229818232551,-1.1729684007142331,-0.6305932077591334,-1.3996371170647683,0
477,13,12,-0.5847330588152299,-0.3326086026999272,-0.21469980987144,-0.5598885049621369,-0.5480142488002365,-0.6179360344456687,-0.11219089953760847,-1.3996371170647683,0
472,13,10,0.5830231301100175,0.5528718703780817,0.719031355647191,0.13122521818199134,0.38241689006439256,0.1221071205790841,0.5790121780910914,-1.3996371170647683,0
120,4,12,-0.9350599154928041,0.06585761018517679,-1.0550578588382078,-0.8708896803769947,-0.3929423923227983,-0.24791445693329228,-1.1489955159806582,-1.3996371170647683,0
119,4,12,0.39951858613605007,1.172708201532688,-0.2769485542393487,-0.006997526446834318,0.6925606030192689,0.6771394868476487,-0.28499166894478345,-1.3996371170647683,0
760,6,12,-1.1352466907371321,-1.3509111467396375,-1.1795553475740252,-1.1473351696346459,-0.7030861052776747,-0.24791445693329228,-0.11219089953760847,-1.3996371170647683,0
479,6,12,0.5830231301100175,0.19867968114687812,-0.09020232113562253,0.06211384586757851,0.258359404882442,1.047161064360025,1.0974144863126163,-1.3996371170647683,0
331,12,4,-1.3771390441573619,2.058188674610697,-1.0550578588382078,-1.838448892778774,-0.8581579617551128,-1.728000766982798,-1.6673978242021832,-1.3996371170647683,0
774,12,4,-0.0008549643526061554,2.5009289111497015,-0.2769485542393487,-0.9745567388486138,0.38241689006439256,-0.8029468232018568,-0.8033939771663083,-1.3996371170647683,0
797,13,7,-1.5856669350368704,-1.2623630994318367,-1.0550578588382078,-1.320113600420678,-1.3233735311874273,-1.1729684007142331,-0.45779243835195843,-1.3996371170647683,0
264,13,7,0.1659673483510006,0.28722772845467903,0.03429516760019493,-0.11066458491845356,-0.23787053584536016,0.1221071205790841,0.7518129474982664,-1.3996371170647683,0
488,9,14,-0.9600832623983451,-1.0409929811623344,-0.899435997918436,-0.6289998772765497,0.07227317710951618,-0.24791445693329228,-1.3217962853878333,-1.3996371170647683,0
262,9,14,-0.3344995897598197,-0.3768826263538277,-0.43257041515912054,-0.11066458491845356,0.38241689006439256,0.1221071205790841,-0.9761947465734834,-1.3996371170647683,0
752,9,14,0.45790639558231244,0.28722772845467903,0.03429516760019493,0.4076707074396426,1.1577761724515834,0.6771394868476487,-0.6305932077591334,-1.3996371170647683,0
501,0,9,-1.252022309629657,-1.4837332177013387,-0.2769485542393487,-0.6289998772765497,-0.8581579617551128,-0.6179360344456687,-1.4945970547950083,-1.3996371170647683,0
502,0,9,-0.2510884334080163,-0.3768826263538277,0.5011607503595104,0.23489227665361057,-0.3929423923227983,0.3071179093352723,-1.3217962853878333,-1.3996371170647683,0
744,0,14,-1.0851999969260502,-0.3768826263538277,-0.7438141369986642,-0.8017783080625818,-1.013229818232551,-0.6179360344456687,-0.8033939771663083,-1.3996371170647683,0
743,0,14,0.12426177017509892,0.06585761018517679,-0.43257041515912054,-0.45622144649051766,0.5374887465418308,0.1221071205790841,0.7518129474982664,-1.3996371170647683,0
163,10,12,-1.4188446223332636,-2.5905838090488498,-0.7438141369986642,-1.665670461992742,-1.1683016747099892,-0.9879576119580451,0.9246137169054414,-1.3996371170647683,0
180,10,12,-0.2510884334080163,-1.4837332177013387,0.03429516760019493,-0.8017783080625818,-0.7030861052776747,-0.06290366817710409,1.7886175639413162,-1.3996371170647683,0
441,12,12,-1.2103167314537553,-1.2623630994318367,-1.0550578588382078,-1.320113600420678,-1.013229818232551,-1.1729684007142331,0.7518129474982664,-1.3996371170647683,0
506,12,12,0.04085061382329554,-0.15551250808432543,-0.2769485542393487,-0.45622144649051766,-0.23787053584536016,-0.24791445693329228,1.6158167945341413,-1.3996371170647683,0
537,17,12,-0.9600832623983451,-0.8196228628928321,-0.8371872535505273,-0.8708896803769947,-0.23787053584536016,-0.8029468232018568,-0.45779243835195843,-1.3996371170647683,0
266,17,12,0.5413175519341158,0.5085978467241813,0.09654391196810366,0.16578090433919773,0.6925606030192689,0.3071179093352723,0.5790121780910914,-1.3996371170647683,0
422,5,12,-1.0851999969260502,-1.2623630994318367,0.03429516760019493,-1.320113600420678,-1.1683016747099892,-0.9879576119580451,0.060609869869566506,-1.3996371170647683,0
534,5,12,0.1659673483510006,-0.15551250808432543,0.8124044721990541,-0.45622144649051766,-0.3929423923227983,-0.06290366817710409,0.9246137169054414,-1.3996371170647683,0
288,6,12,-0.709849793342935,-0.5982527446233299,-0.2769485542393487,-0.9745567388486138,-0.08279867936792198,-0.8029468232018568,-0.28499166894478345,-1.3996371170647683,0
25,6,12,1.0000789118690345,0.9513380832631857,0.9680263331188259,0.23489227665361057,0.8476324594967071,0.3071179093352723,0.9246137169054414,-1.3996371170647683,0
526,17,12,-1.1269055751019519,-1.2623630994318367,-0.899435997918436,-1.1473351696346459,-1.013229818232551,-1.1729684007142331,0.7518129474982664,-1.3996371170647683,0
527,17,12,-0.4179107461116231,-0.15551250808432543,-0.43257041515912054,-0.2834430157044856,-0.7030861052776747,-0.8029468232018568,0.7518129474982664,-1.3996371170647683,0
528,17,5,0.6247287082859192,0.9513380832631857,0.5011607503595104,0.7532275690117067,-0.08279867936792198,0.6771394868476487,0.060609869869566506,-1.3996371170647683,0
2,14,12,-1.0434944187501485,-1.9264734542403432,-1.833167163437067,-2.0112273235648064,1.0027043159741453,-0.6179360344456687,0.7518129474982664,-1.3996371170647683,0
339,14,12,-0.292794011583918,-1.2623630994318367,-1.3663015806777514,-1.49289203120671,1.4679198854064597,-0.06290366817710409,1.2702152557197912,-1.3996371170647683,0
13,14,12,0.5413175519341158,-0.5982527446233299,-0.899435997918436,-0.9745567388486138,1.9331354548387742,0.8621502756038368,1.7886175639413162,-1.3996371170647683,0
14,14,12,1.2920179591003462,-0.5982527446233299,-0.899435997918436,-0.2834430157044856,2.7976610547004923,0.8621502756038368,2.825422180384366,-1.3996371170647683,0
406,5,12,-1.0851999969260502,0.06585761018517679,0.03429516760019493,-0.8017783080625818,-1.1683016747099892,-1.3579791894704214,-1.1489955159806582,-1.3996371170647683,0
405,5,12,-0.2510884334080163,0.5085978467241813,0.6567826112792823,-0.11066458491845356,-0.7030861052776747,-0.4329252456894805,-0.8033939771663083,-1.3996371170647683,0
404,5,12,0.5830231301100175,0.9513380832631857,1.5905137767979132,0.23489227665361057,-0.23787053584536016,0.4921286980914605,-0.45779243835195843,-1.3996371170647683,0
58,9,14,-1.1269055751019519,-0.8196228628928321,-0.12132669331957689,-1.320113600420678,-0.08279867936792198,-1.5429899782266097,-0.9761947465734834,-1.3996371170647683,0
768,9,14,-0.3762051679357214,-0.15551250808432543,0.3455388894397386,-0.8017783080625818,0.38241689006439256,-0.9879576119580451,-0.45779243835195843,-1.3996371170647683,0
750,9,14,0.45790639558231244,0.5085978467241813,0.8124044721990541,-0.2834430157044856,0.8476324594967071,-0.06290366817710409,0.060609869869566506,-1.3996371170647683,0
699,17,14,-0.83496652787064,-1.2623630994318367,-1.2106797197579797,-1.320113600420678,-0.7030861052776747,1.047161064360025,0.060609869869566506,-1.3996371170647683,0
700,17,14,0.6664342864618209,0.5085978467241813,-0.2769485542393487,-0.2834430157044856,0.22734503358695438,1.787204219384778,1.0974144863126163,-1.3996371170647683,0
250,15,10,-1.1269055751019519,-1.2623630994318367,0.03429516760019493,0.9260059997977388,-1.3233735311874273,-1.5429899782266097,-1.6673978242021832,-1.3996371170647683,0
281,15,10,-0.3762051679357214,-0.5982527446233299,0.5011607503595104,1.444341292155835,-0.8581579617551128,-0.9879576119580451,-1.1489955159806582,-1.3996371170647683,0
267,15,10,0.49961197375821415,0.5085978467241813,1.2792700549583695,1.9626765845139311,-0.5480142488002365,-0.24791445693329228,-0.8033939771663083,-1.3996371170647683,0
529,6,12,-0.2093828552321146,-0.8196228628928321,0.18991702851996675,-0.6289998772765497,-0.23787053584536016,-0.24791445693329228,0.7518129474982664,-1.3996371170647683,0
554,6,12,0.5413175519341158,-0.15551250808432543,0.6567826112792823,-0.11066458491845356,0.22734503358695438,0.3071179093352723,1.2702152557197912,-1.3996371170647683,0
644,17,15,-1.0017888405742468,0.9513380832631857,-0.43257041515912054,-0.2834430157044856,-1.013229818232551,-1.1729684007142331,-1.8401985936093581,-1.3996371170647683,0
641,17,15,0.45790639558231244,1.172708201532688,-0.12132669331957689,1.271562861369803,0.8476324594967071,0.3071179093352723,-1.3217962853878333,-1.3996371170647683,0
642,17,15,1.2920179591003462,1.172708201532688,-0.12132669331957689,2.6537903076580593,1.7780635983613362,0.3071179093352723,-1.3217962853878333,-1.3996371170647683,0
412,3,17,-0.9183776842224434,-1.9264734542403432,-1.3663015806777514,-0.11066458491845356,0.6925606030192689,-0.6179360344456687,-0.8033939771663083,-1.3996371170647683,0
413,3,17,0.24937850470280398,-0.8196228628928321,-0.5881922760788924,0.7532275690117067,1.4679198854064597,-0.06290366817710409,0.060609869869566506,-1.3996371170647683,0
210,12,7,-0.6931675620725742,-0.7310748155850312,-0.43257041515912054,-0.6289998772765497,-0.4549711349137736,-0.3589209301870052,-0.28499166894478345,-1.3996371170647683,0
166,12,7,-1.0434944187501485,-1.4837332177013387,0.18991702851996675,-0.9745567388486138,-1.1683016747099892,-1.3579791894704214,0.23341063927674147,-1.3996371170647683,0
165,12,7,0.2076729265269023,-0.3768826263538277,0.9680263331188259,-0.11066458491845356,-0.3929423923227983,-0.4329252456894805,1.0974144863126163,-1.3996371170647683,0
604,17,12,-0.9183776842224434,-0.15551250808432543,-1.0550578588382078,-0.6289998772765497,-0.8581579617551128,-0.06290366817710409,-0.8033939771663083,-1.3996371170647683,0
157,17,11,0.3327896610546074,0.9513380832631857,-0.2769485542393487,0.23489227665361057,-0.08279867936792198,0.8621502756038368,0.060609869869566506,-1.3996371170647683,0
283,13,12,-0.9183776842224434,0.5085978467241813,0.03429516760019493,-0.8017783080625818,-1.013229818232551,-0.8029468232018568,-1.4945970547950083,-1.3996371170647683,0
466,13,12,0.5413175519341158,1.6154484380716925,0.8124044721990541,0.06211384586757851,-0.23787053584536016,1.047161064360025,-0.6305932077591334,-1.3996371170647683,0
617,17,12,-1.0851999969260502,-1.705103335970841,-0.43257041515912054,0.9260059997977388,-0.8581579617551128,-1.728000766982798,-0.9761947465734834,-1.3996371170647683,0
122,17,11,0.7498454428136243,-0.8196228628928321,0.5011607503595104,2.6537903076580593,0.38241689006439256,-0.9879576119580451,0.060609869869566506,-1.3996371170647683,0
245,8,14,-1.0434944187501485,-1.705103335970841,-1.3663015806777514,-1.49289203120671,0.8476324594967071,-1.3579791894704214,0.4062114086839164,-1.3996371170647683,0
296,8,14,-0.2510884334080163,-1.0409929811623344,-0.899435997918436,-0.9745567388486138,1.3128480289290216,-0.6179360344456687,0.9246137169054414,-1.3996371170647683,0
248,8,14,0.5413175519341158,-0.3768826263538277,-0.43257041515912054,-0.45622144649051766,1.7780635983613362,0.1221071205790841,1.4430160251269664,-1.3996371170647683,0
249,8,14,1.3754291154521496,-0.3768826263538277,-0.43257041515912054,0.23489227665361057,2.7976610547004923,0.8621502756038368,2.134219102755666,-1.3996371170647683,0
491,15,10,-0.4179107461116231,-1.4837332177013387,-1.0550578588382078,2.6537903076580593,-1.3233735311874273,-0.9879576119580451,0.060609869869566506,-1.3996371170647683,0
177,14,12,-0.8933543373169024,-0.3768826263538277,-0.9616847422863447,-0.9745567388486138,-0.9201867043460882,0.6771394868476487,-0.9070744388106133,-1.3996371170647683,0
324,14,12,0.39951858613605007,0.7299679649936834,-0.18357543768748563,-0.11066458491845356,0.010244434518540919,1.6021934306285897,-0.04307059177473848,-1.3996371170647683,0
355,17,12,-0.9183776842224434,-1.705103335970841,0.8124044721990541,0.5804491382256747,-1.4784453876648656,-1.728000766982798,-0.6305932077591334,-1.3996371170647683,0
348,17,12,0.3327896610546074,-0.5982527446233299,1.5905137767979132,1.444341292155835,-0.7030861052776747,-0.8029468232018568,0.23341063927674147,-1.3996371170647683,0
758,3,12,-0.8766721060465417,-1.2623630994318367,-1.5219234415975234,-0.8017783080625818,-0.5480142488002365,-0.6179360344456687,1.0974144863126163,-1.3996371170647683,0
196,3,12,0.3744952392305091,-0.3768826263538277,-0.899435997918436,-0.11066458491845356,0.22734503358695438,0.3071179093352723,2.479820641570016,-1.3996371170647683,0
207,9,15,-0.9183776842224434,-0.3768826263538277,-1.2106797197579797,0.23489227665361057,-0.3929423923227983,-0.9879576119580451,-0.9761947465734834,-1.3996371170647683,0
208,9,15,0.7081398646377226,1.172708201532688,0.5011607503595104,0.4076707074396426,1.622991741883898,-0.24791445693329228,-0.45779243835195843,-1.3996371170647683,0
141,10,12,-0.9600832623983451,-0.8196228628928321,-0.899435997918436,0.7532275690117067,-1.013229818232551,-0.8029468232018568,-1.1489955159806582,-1.3996371170647683,0
428,10,12,-0.08426612070440954,-0.3768826263538277,0.03429516760019493,1.271562861369803,-0.7030861052776747,0.3071179093352723,-0.8033939771663083,-1.3996371170647683,0
309,5,12,0.1659673483510006,-0.8196228628928321,1.2792700549583695,-0.6981112495909626,-1.1683016747099892,1.4171826418724014,0.6481324858539614,-1.3996371170647683,0
308,5,12,0.1659673483510006,-0.8196228628928321,0.8124044721990541,0.20033659049640415,-1.1683016747099892,1.4171826418724014,0.26797079315817646,-1.3996371170647683,0
382,12,12,-0.4179107461116231,0.9513380832631857,-0.7438141369986642,0.06211384586757851,-0.3929423923227983,0.1221071205790841,-1.3217962853878333,-1.3996371170647683,0
354,13,12,-0.7932609496947383,-1.2623630994318367,-0.43257041515912054,0.7532275690117067,-0.3929423923227983,-0.9879576119580451,-1.1489955159806582,-1.3996371170647683,0
769,13,12,0.45790639558231244,-0.15551250808432543,0.3455388894397386,1.617119722941867,0.38241689006439256,-0.06290366817710409,-0.28499166894478345,-1.3996371170647683,0
568,10,16,-0.7515553715188366,0.5085978467241813,0.18991702851996675,0.7532275690117067,-1.3233735311874273,-1.5429899782266097,-1.4945970547950083,-1.3996371170647683,0
567,10,16,0.41620081740641074,1.6154484380716925,1.5905137767979132,1.617119722941867,-0.8581579617551128,-0.9879576119580451,-0.9761947465734834,-1.3996371170647683,0
98,12,12,0.12426177017509892,2.5009289111497015,-2.3000327461963823,-2.3567841851368705,-1.1683016747099892,1.2321718531162134,-0.6305932077591334,-1.3996371170647683,0
695,9,12,-0.0008549643526061554,-0.15551250808432543,-0.7438141369986642,1.444341292155835,0.8476324594967071,-1.1729684007142331,-0.28499166894478345,-1.3996371170647683,0
341,12,12,0.45790639558231244,1.6154484380716925,0.5011607503595104,0.23489227665361057,-1.013229818232551,0.3071179093352723,0.7518129474982664,-1.3996371170647683,0
342,12,12,1.2920179591003462,1.6154484380716925,1.4348919158781412,0.9260059997977388,-0.3929423923227983,1.047161064360025,1.0974144863126163,-1.3996371170647683,0
318,17,12,-1.1686111532778536,-1.705103335970841,-1.2106797197579797,-0.11066458491845356,-0.08279867936792198,-1.728000766982798,-0.28499166894478345,-1.3996371170647683,0
600,17,12,0.04085061382329554,-0.5982527446233299,-0.43257041515912054,0.7532275690117067,0.6925606030192689,-0.9879576119580451,0.5790121780910914,-1.3996371170647683,0
265,17,12,-0.9600832623983451,-1.0409929811623344,-0.3703216707912118,-0.45622144649051766,-1.1683016747099892,-0.8029468232018568,-0.18131120730047845,-1.3996371170647683,0
601,17,12,0.12426177017509892,0.5085978467241813,0.4077876338076473,-0.2834430157044856,-0.23787053584536016,0.3071179093352723,-0.008510437893303486,-1.3996371170647683,0
671,17,12,-0.7932609496947383,-1.705103335970841,-1.0550578588382078,-0.6289998772765497,-0.08279867936792198,-0.6179360344456687,0.5790121780910914,-1.3996371170647683,0
670,17,15,0.7081398646377226,-0.3768826263538277,-0.12132669331957689,0.4076707074396426,0.8476324594967071,0.4921286980914605,1.6158167945341413,-1.3996371170647683,0
464,14,4,0.2076729265269023,-1.2623630994318367,-1.0550578588382078,-0.2834430157044856,0.8476324594967071,1.787204219384778,0.7518129474982664,-1.3996371170647683,0
599,0,7,0.5413175519341158,0.06585761018517679,0.9680263331188259,0.23489227665361057,-0.5480142488002365,0.3071179093352723,1.2702152557197912,-1.3996371170647683,0
336,11,15,0.1659673483510006,-0.15551250808432543,-0.899435997918436,-1.320113600420678,1.3128480289290216,0.8621502756038368,0.9246137169054414,-1.3996371170647683,0
193,3,12,0.45790639558231244,-0.15551250808432543,0.12766828415205803,-0.5598885049621369,0.6925606030192689,0.4921286980914605,1.2702152557197912,-1.3996371170647683,0
410,6,12,0.49961197375821415,-0.15551250808432543,0.5011607503595104,-0.5598885049621369,0.8476324594967071,0.4921286980914605,0.8554934091425713,-1.3996371170647683,0
521,0,12,0.5413175519341158,-0.15551250808432543,1.4348919158781412,0.9260059997977388,-0.5480142488002365,-0.06290366817710409,0.5790121780910914,-1.3996371170647683,0
522,0,7,1.3754291154521496,-0.15551250808432543,2.3686230813967724,1.617119722941867,-0.23787053584536016,0.6771394868476487,1.2702152557197912,-1.3996371170647683,0
697,12,12,0.45790639558231244,0.28722772845467903,0.6567826112792823,0.7532275690117067,-1.013229818232551,-0.06290366817710409,1.4430160251269664,-1.3996371170647683,0
409,17,12,-1.9610171386199857,-2.1478435725098457,-2.144410885276611,-0.6289998772765497,-1.7885891006197419,-1.913011555738986,0.4062114086839164,-1.3996371170647683,0
292,17,7,0.8749621773413294,1.172708201532688,1.4348919158781412,0.20033659049640415,-0.3929423923227983,1.047161064360025,0.44077156256535144,-1.3996371170647683,0
293,17,1,1.7090737408593633,1.172708201532688,2.3686230813967724,1.2370071752125966,-0.08279867936792198,2.157225796897154,0.44077156256535144,-1.3996371170647683,0
370,17,11,0.8332565991654277,2.5009289111497015,0.18991702851996675,0.23489227665361057,0.38241689006439256,0.8621502756038368,-0.28499166894478345,-1.3996371170647683,0
164,12,12,-1.2269989627241158,-0.908170910200633,-0.9616847422863447,-0.8708896803769947,-0.7651148478686499,-0.8769511387043322,-0.6997135155220033,-1.3996371170647683,0
191,12,12,-0.9183776842224434,-0.5982527446233299,-0.7438141369986642,-0.8017783080625818,-0.8581579617551128,-0.24791445693329228,-0.45779243835195843,-1.3996371170647683,0
741,17,12,0.7498454428136243,2.5009289111497015,-0.43257041515912054,-0.45622144649051766,1.1577761724515834,0.8621502756038368,-0.11219089953760847,-1.3996371170647683,0
333,3,12,0.7498454428136243,-0.15551250808432543,-0.43257041515912054,-0.45622144649051766,1.1577761724515834,0.8621502756038368,2.134219102755666,-1.3996371170647683,0
220,6,12,0.7498454428136243,-0.15551250808432543,1.5905137767979132,-0.45622144649051766,0.6925606030192689,1.4171826418724014,-0.11219089953760847,-1.3996371170647683,0
531,12,12,-0.3344995897598197,-0.15551250808432543,-0.5881922760788924,-0.11066458491845356,0.38241689006439256,0.1221071205790841,-0.9761947465734834,-1.3996371170647683,0
489,15,18,-0.6681442151670333,-1.4837332177013387,-1.2106797197579797,0.9260059997977388,0.5374887465418308,-0.6179360344456687,-1.1489955159806582,-1.3996371170647683,0
490,15,18,0.49961197375821415,0.06585761018517679,-0.5881922760788924,1.789898153727899,1.3128480289290216,-0.06290366817710409,-0.45779243835195843,-1.3996371170647683,0
337,15,18,-0.6681442151670333,-1.705103335970841,0.03429516760019493,0.5804491382256747,-0.5480142488002365,-0.9879576119580451,-0.45779243835195843,-1.3996371170647683,0
338,15,18,0.49961197375821415,-0.3768826263538277,1.1236481940385976,1.0987844305837708,-0.23787053584536016,-0.06290366817710409,0.4062114086839164,-1.3996371170647683,0
8,15,7,0.6664342864618209,0.5085978467241813,0.8124044721990541,-0.2834430157044856,-0.3929423923227983,0.1221071205790841,2.134219102755666,-1.3996371170647683,0
9,15,7,1.5005458499798547,0.5085978467241813,1.746135637717685,0.4076707074396426,-0.08279867936792198,0.8621502756038368,2.825422180384366,-1.3996371170647683,0
651,12,12,0.8749621773413294,2.5009289111497015,0.9680263331188259,-0.2834430157044856,-0.23787053584536016,1.4171826418724014,-1.3217962853878333,-1.3996371170647683,0
33,11,7,1.2086068027485428,0.9513380832631857,0.18991702851996675,0.9260059997977388,0.6925606030192689,1.972215008140966,0.5790121780910914,-1.3996371170647683,1
791,3,7,1.2086068027485428,0.9513380832631857,0.3455388894397386,0.4076707074396426,1.622991741883898,0.6771394868476487,1.0974144863126163,-1.3996371170647683,1
461,6,7,1.2086068027485428,0.9513380832631857,0.6567826112792823,0.5804491382256747,1.622991741883898,0.4921286980914605,0.7518129474982664,-1.3996371170647683,1
173,2,12,-1.1269055751019519,-1.2180890757779361,-0.4636947873430749,-0.9745567388486138,-0.7030861052776747,-0.8029468232018568,-0.6305932077591334,-1.3996371170647683,0
170,2,12,-0.12597169888031123,-0.3326086026999272,0.1587926563360124,-0.2834430157044856,-0.08279867936792198,-0.06290366817710409,0.060609869869566506,-1.3996371170647683,0
171,2,7,1.3754291154521496,0.9956121069170861,1.7150112655337306,0.7532275690117067,0.8476324594967071,1.047161064360025,0.4062114086839164,-1.3996371170647683,0
448,14,12,2.042718366266577,1.6597224617255928,0.9680263331188259,0.5804491382256747,2.5224085094530393,0.6771394868476487,2.134219102755666,-1.3996371170647683,1
449,14,5,2.8768299297846105,1.6597224617255928,2.7576777336962017,0.9260059997977388,2.5224085094530393,1.047161064360025,2.134219102755666,-1.3996371170647683,1
450,14,12,2.8768299297846105,1.6597224617255928,2.2130012204770004,-0.11066458491845356,2.7976610547004923,1.787204219384778,2.479820641570016,-1.3996371170647683,1
